ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Кузнецова Ольга,915,2,Калининград
Козлов Анна,915,3,Мурманск
Иванов Ольга,916,Люкс,Калининград
Лебедева Мария,916,1,Мурманск
Попова Наталья,916,2,Одесса
Петрова Мария,916,3,Санкт-Петербург
Смирнов Иван,916,3,Севастополь
Иванов Алексей,917,Люкс,Калининград
Смирнов Ольга,917,Люкс,Мурманск
Петрова Сергей,917,2,Санкт-Петербург
Козлов Сергей,918,3,Владивосток
Иванов Сергей,918,1,Мурманск
Кузнецова Анна,918,1,Одесса
Кузнецова Екатерина,918,3,Севастополь
Иванов Дмитрий,919,Люкс,Владивосток
Козлов Дмитрий,919,1,Мурманск
Попова Ольга,919,2,Севастополь
Соколов Дмитрий,920,3,Мурманск
Сидоров Ольга,920,Люкс,Санкт-Петербург
Соколов Анна,920,1,Санкт-Петербург
Иванов Сергей,921,3,Владивосток
Соколов Екатерина,921,Люкс,Севастополь
Кузнецова Иван,922,Люкс,Владивосток
Новикова Алексей,922,1,Калининград
Попова Екатерина,922,Люкс,Одесса
Попова Пётр,922,3,Одесса
Кузнецова Алексей,922,3,Севастополь
Смирнов Иван,923,Люкс,Владивосток
Козлов Дмитрий,923,Люкс,Санкт-Петербург
Сидоров Ольга,923,Люкс,Севастополь
Соколов Алексей,923,1,Севастополь
Петрова Екатерина,924,1,Владивосток
Сидоров Мария,924,1,Владивосток
Петрова Дмитрий,924,Люкс,Мурманск
Смирнов Пётр,924,Люкс,Одесса
Кузнецова Дмитрий,924,Люкс,Санкт-Петербург
Кузнецова Ольга,924,1,Севастополь
Петрова Дмитрий,925,3,Калининград
Козлов Пётр,925,1,Мурманск
Иванов Сергей,925,1,Одесса
Лебедева Екатерина,925,2,Одесса
Козлов Дмитрий,926,3,Мурманск
Соколов Алексей,926,1,Севастополь
Соколов Ольга,927,2,Владивосток
Попова Анна,927,3,Калининград
Кузнецова Дмитрий,927,2,Мурманск
Петрова Наталья,927,3,Санкт-Петербург
Лебедева Ольга,928,3,Владивосток
Петрова Наталья,928,2,Владивосток
Попова Наталья,928,Люкс,Владивосток
Соколов Иван,928,1,Мурманск
Смирнов Ольга,928,Люкс,Санкт-Петербург
Сидоров Иван,928,Люкс,Севастополь
Смирнов Сергей,929,2,Мурманск
Смирнов Сергей,929,3,Севастополь
Козлов Екатерина,930,1,Одесса
Иванов Наталья,930,3,Севастополь
Попова Наталья,931,Люкс,Одесса
Лебедева Мария,931,1,Санкт-Петербург
Новикова Екатерина,931,Люкс,Севастополь
Кузнецова Дмитрий,932,3,Владивосток
Козлов Ольга,932,2,Одесса
Новикова Пётр,932,1,Одесса
Новикова Сергей,932,2,Санкт-Петербург
Новикова Наталья,933,3,Мурманск
Попова Дмитрий,934,3,Севастополь
Лебедева Наталья,935,3,Мурманск
Новикова Иван,935,3,Одесса
Лебедева Иван,935,2,Санкт-Петербург
Кузнецова Наталья,935,Люкс,Севастополь
Сидоров Алексей,935,2,Севастополь
Новикова Наталья,936,3,Владивосток
Соколов Екатерина,936,1,Владивосток
Иванов Иван,936,Люкс,Калининград
Новикова Наталья,936,1,Калининград
Иванов Алексей,938,Люкс,Владивосток
Козлов Дмитрий,938,1,Санкт-Петербург
Смирнов Наталья,938,2,Санкт-Петербург
Иванов Пётр,940,1,Мурманск
Новикова Анна,940,Люкс,Одесса
Попова Екатерина,940,Люкс,Севастополь
Козлов Пётр,941,Люкс,Владивосток
Соколов Екатерина,941,2,Владивосток
Соколов Пётр,941,3,Санкт-Петербург
Попова Сергей,941,Люкс,Севастополь
Иванов Екатерина,942,Люкс,Владивосток
Смирнов Екатерина,942,3,Владивосток
Новикова Ольга,942,2,Севастополь
Иванов Наталья,943,2,Санкт-Петербург
Козлов Алексей,943,2,Санкт-Петербург
Попова Иван,943,Люкс,Севастополь
Лебедева Алексей,944,3,Калининград
Лебедева Анна,944,Люкс,Мурманск
Соколов Ольга,944,2,Мурманск
Петрова Алексей,944,1,Санкт-Петербург
Кузнецова Алексей,944,1,Севастополь
Лебедева Пётр,945,1,Владивосток
Попова Наталья,945,Люкс,Севастополь
Попова Екатерина,946,Люкс,Мурманск
Сидоров Мария,947,1,Владивосток
Кузнецова Пётр,947,3,Калининград
Кузнецова Анна,947,Люкс,Мурманск
Новикова Алексей,947,1,Мурманск
Новикова Екатерина,947,3,Санкт-Петербург
Попова Пётр,947,1,Санкт-Петербург
Кузнецова Пётр,947,3,Севастополь
Смирнов Мария,948,3,Владивосток
Смирнов Наталья,948,3,Калининград
Смирнов Сергей,949,3,Севастополь
Сидоров Дмитрий,950,3,Калининград
Иванов Дмитрий,950,2,Мурманск
Смирнов Наталья,951,3,Владивосток
Лебедева Ольга,951,2,Мурманск
Попова Наталья,951,1,Одесса
Новикова Мария,952,3,Калининград
Кузнецова Сергей,952,3,Мурманск
Новикова Мария,952,Люкс,Мурманск
Кузнецова Анна,952,Люкс,Одесса
Петрова Наталья,953,1,Калининград
Соколов Сергей,953,3,Мурманск
Соколов Екатерина,953,1,Одесса
Соколов Дмитрий,953,3,Санкт-Петербург
Соколов Сергей,953,Люкс,Севастополь
Попова Наталья,954,1,Севастополь
Кузнецова Пётр,955,Люкс,Владивосток
Лебедева Наталья,955,Люкс,Владивосток
Попова Дмитрий,955,3,Мурманск
Соколов Иван,956,2,Калининград
Иванов Мария,956,3,Мурманск
Новикова Иван,957,Люкс,Калининград
Иванов Анна,957,2,Мурманск
Козлов Ольга,958,3,Владивосток
Новикова Ольга,958,3,Владивосток
Петрова Ольга,958,2,Калининград
Кузнецова Пётр,958,Люкс,Мурманск
Козлов Екатерина,958,1,Одесса
Соколов Алексей,958,1,Одесса
Новикова Ольга,958,Люкс,Санкт-Петербург
Петрова Пётр,959,Люкс,Санкт-Петербург
Козлов Алексей,959,3,Севастополь
Петрова Анна,960,3,Владивосток
Кузнецова Мария,961,3,Владивосток
Сидоров Алексей,961,3,Владивосток
Лебедева Пётр,961,1,Калининград
Новикова Ольга,961,2,Калининград
Смирнов Пётр,961,3,Калининград
Сидоров Мария,961,2,Одесса
Сидоров Дмитрий,961,1,Санкт-Петербург
Смирнов Наталья,961,3,Санкт-Петербург
Кузнецова Сергей,961,3,Севастополь
Иванов Ольга,962,Люкс,Санкт-Петербург
Кузнецова Ольга,962,3,Севастополь
Лебедева Алексей,962,Люкс,Севастополь
Попова Наталья,962,Люкс,Севастополь
Смирнов Дмитрий,963,2,Калининград
Смирнов Пётр,963,2,Мурманск
Кузнецова Сергей,963,Люкс,Одесса
Новикова Пётр,964,2,Калининград
Козлов Ольга,964,3,Санкт-Петербург
Лебедева Анна,965,Люкс,Владивосток
Смирнов Екатерина,965,3,Владивосток
Соколов Наталья,965,3,Владивосток
Лебедева Анна,965,3,Мурманск
Сидоров Ольга,965,3,Мурманск
Сидоров Мария,965,1,Одесса
Лебедева Сергей,965,Люкс,Санкт-Петербург
Петрова Наталья,965,1,Санкт-Петербург
Новикова Мария,965,Люкс,Севастополь
Попова Иван,966,2,Мурманск
Попова Мария,966,Люкс,Одесса
Иванов Алексей,967,1,Владивосток
Петрова Алексей,967,2,Санкт-Петербург
Сидоров Иван,967,3,Севастополь
Кузнецова Иван,968,3,Севастополь
Кузнецова Алексей,969,2,Санкт-Петербург
Новикова Наталья,970,Люкс,Калининград
Новикова Екатерина,970,2,Одесса
Сидоров Ольга,970,2,Одесса
Иванов Анна,971,3,Владивосток
Лебедева Екатерина,971,1,Калининград
Соколов Мария,971,2,Одесса
Иванов Иван,971,3,Севастополь
Сидоров Наталья,972,1,Калининград
Кузнецова Анна,973,Люкс,Владивосток
Попова Дмитрий,973,Люкс,Калининград
Смирнов Ольга,973,1,Мурманск
Лебедева Иван,973,2,Севастополь
Попова Екатерина,973,1,Севастополь
Петрова Наталья,974,Люкс,Владивосток
Кузнецова Сергей,975,1,Владивосток
Новикова Алексей,975,Люкс,Санкт-Петербург
Иванов Сергей,975,Люкс,Севастополь
Попова Анна,976,3,Калининград
Петрова Пётр,976,1,Мурманск
Сидоров Анна,976,2,Мурманск
Кузнецова Пётр,976,3,Санкт-Петербург
Иванов Мария,977,2,Одесса
Козлов Пётр,977,Люкс,Одесса
Кузнецова Ольга,977,3,Санкт-Петербург
Соколов Дмитрий,978,2,Владивосток
Кузнецова Екатерина,978,1,Калининград
Кузнецова Ольга,978,3,Калининград
Новикова Алексей,978,1,Калининград
Новикова Сергей,978,3,Мурманск
Сидоров Анна,978,Люкс,Мурманск
Иванов Дмитрий,978,1,Одесса
Кузнецова Мария,978,Люкс,Одесса
Попова Алексей,979,2,Владивосток
Иванов Алексей,979,2,Мурманск
Попова Пётр,980,3,Калининград
Попова Сергей,980,Люкс,Севастополь
Соколов Алексей,982,3,Владивосток
Попова Наталья,982,2,Мурманск
Сидоров Наталья,982,Люкс,Одесса
Кузнецова Пётр,982,1,Санкт-Петербург
Петрова Екатерина,982,3,Санкт-Петербург
Козлов Наталья,982,1,Севастополь
Петрова Ольга,982,Люкс,Севастополь
Лебедева Мария,983,Люкс,Владивосток
Новикова Дмитрий,983,Люкс,Калининград
Лебедева Мария,983,2,Санкт-Петербург
Иванов Ольга,983,1,Севастополь
Попова Ольга,983,2,Севастополь
Смирнов Наталья,983,1,Севастополь
Соколов Пётр,984,3,Владивосток
Иванов Анна,984,2,Севастополь
Кузнецова Иван,984,2,Севастополь
Козлов Пётр,985,1,Владивосток
Новикова Мария,985,Люкс,Владивосток
Смирнов Сергей,985,3,Калининград
Сидоров Сергей,987,3,Одесса
Попова Пётр,987,Люкс,Санкт-Петербург
Соколов Алексей,987,1,Санкт-Петербург
Петрова Пётр,987,Люкс,Севастополь
Попова Анна,988,3,Мурманск
Сидоров Алексей,988,2,Санкт-Петербург
Лебедева Мария,989,2,Владивосток
Новикова Иван,989,3,Санкт-Петербург
Смирнов Алексей,990,2,Калининград
Иванов Мария,990,1,Мурманск
Козлов Анна,990,1,Мурманск
Петрова Пётр,990,Люкс,Мурманск
Соколов Наталья,990,3,Мурманск
Смирнов Алексей,990,1,Севастополь
Иванов Иван,991,3,Калининград
Иванов Пётр,991,2,Мурманск
Лебедева Екатерина,991,3,Мурманск
Новикова Пётр,991,1,Севастополь
Соколов Иван,991,2,Севастополь
Козлов Алексей,992,2,Калининград
Соколов Иван,992,2,Мурманск
Петрова Дмитрий,993,2,Владивосток
Смирнов Наталья,993,3,Калининград
Сидоров Ольга,993,2,Одесса
Лебедева Сергей,993,2,Санкт-Петербург
Смирнов Пётр,993,Люкс,Санкт-Петербург
Иванов Наталья,994,1,Владивосток
Смирнов Анна,995,2,Калининград
Кузнецова Ольга,995,Люкс,Мурманск
Новикова Мария,995,3,Мурманск
Соколов Ольга,995,2,Санкт-Петербург
Новикова Алексей,995,Люкс,Севастополь
Иванов Сергей,996,Люкс,Владивосток
Петрова Пётр,996,Люкс,Владивосток
Попова Пётр,997,1,Одесса
Новикова Дмитрий,998,1,Владивосток
Смирнов Анна,998,3,Владивосток
Сидоров Ольга,998,Люкс,Калининград
Соколов Анна,998,Люкс,Мурманск
Смирнов Екатерина,998,2,Севастополь
Козлов Сергей,999,1,Калининград
Новикова Дмитрий,999,3,Мурманск
Смирнов Екатерина,999,3,Мурманск
Козлов Сергей,999,2,Одесса
Сидоров Сергей,999,1,Санкт-Петербург
Петрова Ольга,999,3,Севастополь
