ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Иванов Пётр,132,Люкс,Мурманск
Козлов Иван,132,1,Мурманск
Кузнецова Дмитрий,132,2,Мурманск
Новикова Ольга,132,3,Мурманск
Попова Мария,132,1,Мурманск
Соколов Иван,132,1,Мурманск
Козлов Дмитрий,132,2,Одесса
Козлов Екатерина,132,2,Одесса
Лебедева Наталья,132,2,Одесса
Новикова Дмитрий,132,1,Одесса
Петрова Дмитрий,132,Люкс,Одесса
Петрова Иван,132,2,Одесса
Попова Анна,132,1,Одесса
Смирнов Пётр,132,1,Одесса
Смирнов Сергей,132,3,Одесса
Иванов Дмитрий,132,1,Санкт-Петербург
Иванов Екатерина,132,3,Санкт-Петербург
Лебедева Сергей,132,Люкс,Санкт-Петербург
Петрова Пётр,132,2,Санкт-Петербург
Петрова Сергей,132,Люкс,Санкт-Петербург
Соколов Наталья,132,3,Санкт-Петербург
Новикова Анна,132,Люкс,Севастополь
Новикова Ольга,132,Люкс,Севастополь
Иванов Дмитрий,133,Люкс,Владивосток
Козлов Иван,133,2,Владивосток
Новикова Ольга,133,1,Владивосток
Иванов Анна,133,Люкс,Калининград
Кузнецова Наталья,133,Люкс,Калининград
Кузнецова Сергей,133,3,Калининград
Лебедева Анна,133,2,Калининград
Лебедева Ольга,133,2,Калининград
Петрова Екатерина,133,1,Калининград
Петрова Мария,133,2,Калининград
Попова Пётр,133,3,Калининград
Сидоров Алексей,133,1,Калининград
Иванов Екатерина,133,3,Мурманск
Козлов Анна,133,Люкс,Мурманск
Козлов Мария,133,1,Мурманск
Новикова Иван,133,Люкс,Мурманск
Попова Дмитрий,133,3,Мурманск
Сидоров Екатерина,133,Люкс,Мурманск
Сидоров Пётр,133,3,Мурманск
Соколов Мария,133,3,Мурманск
Иванов Наталья,133,1,Одесса
Лебедева Иван,133,2,Одесса
Смирнов Наталья,133,2,Одесса
Иванов Анна,133,3,Санкт-Петербург
Сидоров Анна,133,2,Санкт-Петербург
Смирнов Сергей,133,1,Санкт-Петербург
Иванов Дмитрий,133,1,Севастополь
Новикова Екатерина,133,2,Севастополь
Новикова Иван,133,3,Севастополь
Новикова Мария,133,2,Севастополь
Петрова Алексей,133,Люкс,Севастополь
Лебедева Дмитрий,134,2,Владивосток
Петрова Дмитрий,134,2,Владивосток
Соколов Сергей,134,1,Владивосток
Лебедева Ольга,134,1,Калининград
Лебедева Екатерина,134,3,Мурманск
Новикова Анна,134,2,Мурманск
Сидоров Сергей,134,1,Мурманск
Смирнов Алексей,134,1,Мурманск
Смирнов Сергей,134,3,Мурманск
Соколов Анна,134,2,Мурманск
Козлов Алексей,134,2,Одесса
Кузнецова Сергей,134,1,Санкт-Петербург
Лебедева Мария,134,2,Санкт-Петербург
Новикова Ольга,134,1,Санкт-Петербург
Иванов Екатерина,134,Люкс,Севастополь
Иванов Мария,134,3,Севастополь
Козлов Ольга,134,2,Севастополь
Кузнецова Ольга,134,3,Севастополь
Петрова Дмитрий,134,1,Севастополь
Сидоров Алексей,134,3,Севастополь
Сидоров Сергей,134,1,Севастополь
Смирнов Иван,134,Люкс,Севастополь
Козлов Сергей,135,3,Владивосток
Кузнецова Мария,135,2,Владивосток
Лебедева Наталья,135,3,Владивосток
Новикова Пётр,135,1,Владивосток
Петрова Пётр,135,2,Владивосток
Козлов Анна,135,Люкс,Калининград
Попова Иван,135,1,Калининград
Новикова Мария,135,Люкс,Мурманск
Петрова Дмитрий,135,1,Мурманск
Смирнов Пётр,135,3,Мурманск
Смирнов Сергей,135,3,Мурманск
Попова Мария,135,1,Одесса
Смирнов Пётр,135,Люкс,Одесса
Соколов Ольга,135,1,Одесса
Петрова Алексей,135,Люкс,Санкт-Петербург
Смирнов Пётр,135,Люкс,Санкт-Петербург
Соколов Наталья,135,Люкс,Санкт-Петербург
Иванов Пётр,135,2,Севастополь
Лебедева Наталья,135,3,Севастополь
Новикова Пётр,135,3,Севастополь
Петрова Алексей,135,2,Севастополь
Петрова Сергей,135,1,Севастополь
Соколов Наталья,136,Люкс,Владивосток
Соколов Ольга,136,2,Владивосток
