ФИО пассажира,Номер каюты,Тип каюты,Порт назначения
Кузнецова Дмитрий,112,Люкс,Калининград
Кузнецова Пётр,112,1,Калининград
Новикова Екатерина,112,3,Калининград
Новикова Мария,112,Люкс,Калининград
Петрова Алексей,112,1,Калининград
Сидоров Анна,112,1,Калининград
Смирнов Анна,112,3,Калининград
Соколов Иван,112,Люкс,Калининград
Иванов Наталья,112,1,Мурманск
Иванов Сергей,112,3,Мурманск
Лебедева Иван,112,1,Мурманск
Петрова Пётр,112,1,Мурманск
Сидоров Наталья,112,1,Мурманск
Смирнов Анна,112,Люкс,Мурманск
Смирнов Екатерина,112,Люкс,Мурманск
Соколов Иван,112,Люкс,Мурманск
Соколов Пётр,112,2,Мурманск
Иванов Мария,112,1,Одесса
Козлов Анна,112,1,Одесса
Козлов Екатерина,112,1,Одесса
Новикова Ольга,112,3,Одесса
Попова Алексей,112,3,Одесса
Попова Наталья,112,1,Одесса
Смирнов Наталья,112,2,Одесса
Соколов Наталья,112,Люкс,Одесса
Иванов Сергей,112,1,Санкт-Петербург
Петрова Сергей,112,2,Санкт-Петербург
Попова Анна,112,3,Санкт-Петербург
Сидоров Сергей,112,3,Санкт-Петербург
Смирнов Наталья,112,1,Санкт-Петербург
Козлов Анна,112,1,Севастополь
Новикова Анна,112,Люкс,Севастополь
Новикова Екатерина,112,2,Севастополь
Петрова Дмитрий,112,2,Севастополь
Смирнов Иван,112,Люкс,Севастополь
Козлов Пётр,113,1,Владивосток
Лебедева Наталья,113,2,Владивосток
Лебедева Сергей,113,1,Владивосток
Петрова Сергей,113,3,Владивосток
Сидоров Пётр,113,2,Владивосток
Смирнов Дмитрий,113,1,Владивосток
Смирнов Мария,113,1,Владивосток
Соколов Анна,113,3,Владивосток
Соколов Наталья,113,2,Владивосток
Иванов Екатерина,113,2,Калининград
Козлов Мария,113,2,Калининград
Кузнецова Анна,113,3,Калининград
Лебедева Екатерина,113,Люкс,Калининград
Лебедева Ольга,113,1,Калининград
Попова Алексей,113,1,Калининград
Попова Иван,113,2,Калининград
Попова Наталья,113,Люкс,Калининград
Сидоров Анна,113,3,Калининград
Сидоров Иван,113,2,Калининград
Соколов Мария,113,1,Калининград
Иванов Пётр,113,1,Мурманск
Кузнецова Алексей,113,3,Мурманск
Кузнецова Екатерина,113,1,Мурманск
Лебедева Анна,113,3,Мурманск
Лебедева Наталья,113,Люкс,Мурманск
Новикова Мария,113,Люкс,Мурманск
Петрова Екатерина,113,1,Мурманск
Попова Алексей,113,1,Мурманск
Попова Анна,113,Люкс,Мурманск
Сидоров Сергей,113,Люкс,Мурманск
Смирнов Сергей,113,3,Мурманск
Иванов Екатерина,113,2,Одесса
Козлов Анна,113,1,Одесса
Козлов Пётр,113,2,Одесса
Кузнецова Екатерина,113,Люкс,Одесса
Петрова Анна,113,2,Одесса
Попова Дмитрий,113,Люкс,Одесса
Смирнов Алексей,113,Люкс,Одесса
Смирнов Анна,113,Люкс,Одесса
Смирнов Дмитрий,113,3,Одесса
Соколов Ольга,113,1,Одесса
Соколов Пётр,113,Люкс,Одесса
Иванов Мария,113,Люкс,Санкт-Петербург
Козлов Анна,113,Люкс,Санкт-Петербург
Козлов Екатерина,113,2,Санкт-Петербург
Кузнецова Екатерина,113,1,Санкт-Петербург
Кузнецова Иван,113,2,Санкт-Петербург
Петрова Мария,113,1,Санкт-Петербург
Попова Ольга,113,Люкс,Санкт-Петербург
Смирнов Ольга,113,1,Санкт-Петербург
Соколов Иван,113,2,Санкт-Петербург
Иванов Наталья,113,Люкс,Севастополь
Кузнецова Сергей,113,3,Севастополь
Лебедева Анна,113,Люкс,Севастополь
Лебедева Наталья,113,Люкс,Севастополь
Попова Ольга,113,3,Севастополь
Попова Пётр,113,3,Севастополь
Смирнов Дмитрий,113,Люкс,Севастополь
Кузнецова Иван,114,Люкс,Владивосток
Лебедева Екатерина,114,2,Владивосток
Смирнов Анна,114,3,Владивосток
